Station name,Victoria Bridge - Old
Station number,"730507"
External number,---
River,River Kent
Operator,---
NGR,SD5179193065
Easting,"351791"
Northing,"493065"
Parameter-name,FQ [Flow]
Parameter Type,Flow
Time series name,tsm(CLA/730507/FQ/15m.Cmd.Runoff.C);Round(3)
Time series unit,m³/s
Time level,High-resolution
Time series type,Other
Equidistant time series,yes
Time series value distance,15 minute
Time series quality,Production
Time series measuring method,---
Period of record in file: 01/12/2015 00:00:00 to 01/01/2016 00:00:00
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace
Time stamp,Value [m³/s],State of value,Interpolation,Runoff value [l/s/km²],State of runoff value,Interpolation of runoff value,Tags,Comments
13/12/2015 06:45:00,16.654,G,102,91.00406,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 07:00:00,16.532,G,102,90.336708,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 07:15:00,16.532,G,102,90.336708,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 07:30:00,16.349,G,102,89.339294,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 07:45:00,16.288,G,102,89.007789,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 08:00:00,16.228,G,102,88.676766,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 08:15:00,16.047,G,102,87.686604,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 08:30:00,15.926,G,102,87.02892,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 08:45:00,15.926,G,102,87.02892,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 09:00:00,15.746,G,102,86.046038,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 09:15:00,15.746,G,102,86.046038,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 09:30:00,15.508,G,102,84.742348,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 09:45:00,15.448,G,102,84.417646,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 10:00:00,15.448,G,102,84.417646,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 10:15:00,15.271,G,102,83.446475,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 10:30:00,15.212,G,102,83.123732,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 10:45:00,15.035,G,102,82.158446,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 11:00:00,15.094,G,102,82.479716,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 11:15:00,14.976,G,102,81.837667,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 11:30:00,14.918,G,102,81.51738,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 11:45:00,14.801,G,102,80.878285,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 12:00:00,14.801,G,102,80.878285,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 12:15:00,14.626,G,102,79.923346,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 12:30:00,14.684,G,102,80.241165,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 12:45:00,14.452,G,102,78.972859,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 13:00:00,14.51,G,102,79.289192,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 13:15:00,14.51,G,102,79.289192,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 13:30:00,14.394,G,102,78.657021,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 13:45:00,14.337,G,102,78.34168,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 14:00:00,14.221,G,102,77.71249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 14:15:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 14:30:00,14.221,G,102,77.71249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 14:45:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 15:00:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 15:15:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 15:30:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 15:45:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 16:00:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 16:15:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 16:30:00,13.651,G,102,74.596473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 16:45:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 17:00:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 17:15:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 17:30:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 17:45:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 18:00:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 18:15:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 18:30:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 18:45:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 19:00:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 19:15:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 19:30:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 19:45:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 20:00:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 20:15:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 20:30:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 20:45:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 21:00:00,13.651,G,102,74.596473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 21:15:00,13.651,G,102,74.596473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 21:30:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 21:45:00,13.651,G,102,74.596473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 22:00:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 22:15:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 22:30:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 22:45:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 23:00:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 23:15:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 23:30:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
13/12/2015 23:45:00,14.107,G,102,77.08529,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 00:00:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 00:15:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 00:30:00,14.107,G,102,77.08529,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 00:45:00,14.107,G,102,77.08529,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 01:00:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 01:15:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 01:30:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 01:45:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 02:00:00,14.107,G,102,77.08529,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 02:15:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 02:30:00,14.221,G,102,77.71249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 02:45:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 03:00:00,14.107,G,102,77.08529,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 03:15:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 03:30:00,14.164,G,102,77.398641,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 03:45:00,14.221,G,102,77.71249,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 04:00:00,14.107,G,102,77.08529,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 04:15:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 04:30:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 04:45:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 05:00:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 05:15:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 05:30:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 05:45:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 06:00:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 06:15:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 06:30:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 06:45:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 07:00:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 07:15:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 07:30:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 07:45:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 08:00:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 08:15:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 08:30:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 08:45:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 09:00:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 09:15:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 09:30:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 09:45:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 10:00:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 10:15:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 10:30:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 10:45:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 11:00:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 11:15:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 11:30:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 11:45:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 12:00:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 12:15:00,14.049,G,102,76.772438,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 12:30:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 12:45:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 13:00:00,13.992,G,102,76.460085,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 13:15:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 13:30:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 13:45:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 14:00:00,13.878,G,102,75.836878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 14:15:00,13.935,G,102,76.148232,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 14:30:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 14:45:00,13.821,G,102,75.526025,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 15:00:00,13.764,G,102,75.215673,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 15:15:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 15:30:00,13.708,G,102,74.905822,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 15:45:00,13.651,G,102,74.596473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 16:00:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 16:15:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 16:30:00,13.595,G,102,74.287626,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 16:45:00,13.651,G,102,74.596473,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 17:00:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 17:15:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 17:30:00,13.426,G,102,73.364103,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 17:45:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 18:00:00,13.538,G,102,73.979282,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 18:15:00,13.482,G,102,73.671441,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 18:30:00,13.369,G,102,73.05727,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 18:45:00,13.369,G,102,73.05727,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 19:00:00,13.313,G,102,72.75094,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 19:15:00,13.257,G,102,72.445116,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 19:30:00,13.146,G,102,71.834984,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 19:45:00,13.202,G,102,72.139797,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 20:00:00,13.035,G,102,71.226878,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 20:15:00,13.09,G,102,71.530677,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 20:30:00,12.979,G,102,70.923585,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 20:45:00,12.868,G,102,70.318523,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 21:00:00,12.813,G,102,70.016755,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 21:15:00,12.758,G,102,69.715495,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 21:30:00,12.758,G,102,69.715495,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 21:45:00,12.703,G,102,69.414746,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 22:00:00,12.648,G,102,69.114506,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 22:15:00,12.484,G,102,68.216853,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 22:30:00,12.429,G,102,67.918659,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
14/12/2015 22:45:00,12.375,G,102,67.620977,G,102,WR,WR,within rating;within rating;vertikal shift by 0.01 and end shift by 0.01. Shifted to tie in with new site at low levels.
